COD_CONTA,DSC_ESTADO_CIVIL,DSC_SUITABILITY
5882,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
5883,UNIÃO ESTÁVEL,AGRESSIVO
5884,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5885,SOLTEIRO(A),AGRESSIVO
5886,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5887,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5888,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
5889,DIVORCIADO(A),AGRESSIVO
5890,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5891,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5892,DIVORCIADO(A),AGRESSIVO
5893,SOLTEIRO(A),AGRESSIVO
5894,SOLTEIRO(A),AGRESSIVO
5895,SOLTEIRO(A),AGRESSIVO
5896,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5897,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
5898,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5899,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5900,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
5901,SOLTEIRO(A),MODERADO
5902,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5903,SOLTEIRO(A),AGRESSIVO
5904,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5905,DIVORCIADO(A),AGRESSIVO
5906,DESQUITADO(A),AGRESSIVO
5907,VIUVO(A),MODERADO
5908,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5909,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
5910,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5911,SOLTEIRO(A),MODERADO
5912,DIVORCIADO(A),CONSERVADOR
5913,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5914,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5915,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5916,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5917,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5918,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
5919,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5920,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5921,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5922,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5923,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5924,DIVORCIADO(A),AGRESSIVO
5925,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5926,UNIÃO ESTÁVEL,AGRESSIVO
5927,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5928,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5929,SOLTEIRO(A),AGRESSIVO
5930,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5931,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5932,SOLTEIRO(A),AGRESSIVO
5933,DIVORCIADO(A),AGRESSIVO
5934,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5935,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5936,SOLTEIRO(A),MODERADO
5937,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
5938,UNIÃO ESTÁVEL,AGRESSIVO
5939,UNIÃO ESTÁVEL,MODERADO
5940,SOLTEIRO(A),AGRESSIVO
5941,SOLTEIRO(A),MODERADO
5942,SOLTEIRO(A),AGRESSIVO
5943,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5944,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
5945,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5946,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
5947,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5948,SOLTEIRO(A),AGRESSIVO
5949,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5950,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5951,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5952,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5953,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5954,DIVORCIADO(A),AGRESSIVO
5955,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5956,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5957,DIVORCIADO(A),AGRESSIVO
5958,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5959,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5960,DIVORCIADO(A),AGRESSIVO
5961,DIVORCIADO(A),MODERADO
5962,SOLTEIRO(A),AGRESSIVO
5963,UNIÃO ESTÁVEL,AGRESSIVO
5964,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5965,UNIÃO ESTÁVEL,MODERADO
5966,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5967,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5968,VIUVO(A),AGRESSIVO
5969,DIVORCIADO(A),MODERADO
5970,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5971,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5972,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
5973,SOLTEIRO(A),AGRESSIVO
5974,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
5975,SOLTEIRO(A),MODERADO
5976,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5977,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5978,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5979,DIVORCIADO(A),AGRESSIVO
5980,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5981,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5982,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
5983,SOLTEIRO(A),AGRESSIVO
5984,SOLTEIRO(A),MODERADO
5985,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5986,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5987,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5988,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5989,CASADO(A) COM BRASILEIRO(A)  NATO(A),NÃO INFORMADO
5990,SOLTEIRO(A),AGRESSIVO
5991,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
5992,SOLTEIRO(A),AGRESSIVO
5993,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5994,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5995,SOLTEIRO(A),MODERADO
5996,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5997,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
5998,UNIÃO ESTÁVEL,MODERADO
5999,SOLTEIRO(A),AGRESSIVO
6000,SOLTEIRO(A),MODERADO
6001,SOLTEIRO(A),AGRESSIVO
6002,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6003,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6004,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6005,CASADO(A) COM BRASILEIRO(A)  NATO(A),CONSERVADOR
6006,UNIÃO ESTÁVEL,MODERADO
6007,VIUVO(A),MODERADO
6008,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6009,UNIÃO ESTÁVEL,MODERADO
6010,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6011,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6012,SOLTEIRO(A),MODERADO
6013,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6014,DIVORCIADO(A),MODERADO
6015,SOLTEIRO(A),MODERADO
6016,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6017,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6018,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6019,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6020,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6021,SOLTEIRO(A),AGRESSIVO
6022,SOLTEIRO(A),AGRESSIVO
6023,SOLTEIRO(A),MODERADO
6024,DIVORCIADO(A),AGRESSIVO
6025,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6026,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6027,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6028,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6029,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6030,SOLTEIRO(A),AGRESSIVO
6031,SOLTEIRO(A),AGRESSIVO
6032,UNIÃO ESTÁVEL,AGRESSIVO
6033,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6034,SOLTEIRO(A),MODERADO
6035,SOLTEIRO(A),MODERADO
6036,UNIÃO ESTÁVEL,AGRESSIVO
6037,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6038,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6039,DIVORCIADO(A),AGRESSIVO
6040,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6041,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6042,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6043,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6044,DIVORCIADO(A),AGRESSIVO
6045,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6046,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6047,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6048,UNIÃO ESTÁVEL,MODERADO
6049,DIVORCIADO(A),MODERADO
6050,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6051,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6052,SOLTEIRO(A),AGRESSIVO
6053,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6054,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6055,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6056,SOLTEIRO(A),AGRESSIVO
6057,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6058,SOLTEIRO(A),MODERADO
6059,UNIÃO ESTÁVEL,AGRESSIVO
6060,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6061,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6062,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6063,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6064,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6065,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6066,UNIÃO ESTÁVEL,AGRESSIVO
6067,SOLTEIRO(A),AGRESSIVO
6068,DIVORCIADO(A),AGRESSIVO
6069,UNIÃO ESTÁVEL,AGRESSIVO
6070,UNIÃO ESTÁVEL,AGRESSIVO
6071,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6072,DIVORCIADO(A),AGRESSIVO
6073,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6074,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6075,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6076,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6077,SOLTEIRO(A),MODERADO
6078,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6079,SOLTEIRO(A),AGRESSIVO
6080,SOLTEIRO(A),MODERADO
6081,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6082,SOLTEIRO(A),AGRESSIVO
6083,SOLTEIRO(A),AGRESSIVO
6084,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6085,DIVORCIADO(A),AGRESSIVO
6086,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6087,DIVORCIADO(A),MODERADO
6088,DESQUITADO(A),AGRESSIVO
6089,SOLTEIRO(A),AGRESSIVO
6090,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6091,UNIÃO ESTÁVEL,MODERADO
6092,VIUVO(A),MODERADO
6093,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6094,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6095,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6096,SOLTEIRO(A),AGRESSIVO
6097,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6098,SOLTEIRO(A),MODERADO
6099,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6100,SOLTEIRO(A),AGRESSIVO
6101,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6102,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6103,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6104,SOLTEIRO(A),AGRESSIVO
6105,SOLTEIRO(A),AGRESSIVO
6106,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6107,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6108,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6109,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6110,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6111,SOLTEIRO(A),MODERADO
6112,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6113,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6114,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6115,UNIÃO ESTÁVEL,MODERADO
6116,SOLTEIRO(A),AGRESSIVO
6117,SOLTEIRO(A),MODERADO
6118,SOLTEIRO(A),MODERADO
6119,SOLTEIRO(A),MODERADO
6120,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6121,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6122,SOLTEIRO(A),AGRESSIVO
6123,UNIÃO ESTÁVEL,AGRESSIVO
6124,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6125,SOLTEIRO(A),AGRESSIVO
6126,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6127,SOLTEIRO(A),MODERADO
6128,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6129,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6130,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6131,SOLTEIRO(A),MODERADO
6132,VIUVO(A),MODERADO
6133,SOLTEIRO(A),AGRESSIVO
6134,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6135,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6136,SOLTEIRO(A),AGRESSIVO
6137,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6138,DIVORCIADO(A),AGRESSIVO
6139,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6140,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6141,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6142,SOLTEIRO(A),AGRESSIVO
6143,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6144,SOLTEIRO(A),MODERADO
6145,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6146,UNIÃO ESTÁVEL,AGRESSIVO
6147,DIVORCIADO(A),AGRESSIVO
6148,SOLTEIRO(A),AGRESSIVO
6149,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6150,SOLTEIRO(A),AGRESSIVO
6151,SOLTEIRO(A),AGRESSIVO
6152,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6153,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6154,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6155,DIVORCIADO(A),AGRESSIVO
6156,SOLTEIRO(A),MODERADO
6157,VIUVO(A),AGRESSIVO
6158,SOLTEIRO(A),AGRESSIVO
6159,CASADO(A) COM BRASILEIRO(A)  NATO(A),CONSERVADOR
6160,SOLTEIRO(A),AGRESSIVO
6161,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6162,DIVORCIADO(A),AGRESSIVO
6163,SOLTEIRO(A),MODERADO
6164,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6165,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6166,DIVORCIADO(A),MODERADO
6167,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6168,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6169,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6170,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6171,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6172,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6173,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6174,SOLTEIRO(A),AGRESSIVO
6175,UNIÃO ESTÁVEL,AGRESSIVO
6176,SOLTEIRO(A),AGRESSIVO
6177,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6178,SOLTEIRO(A),AGRESSIVO
6179,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6180,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6181,SOLTEIRO(A),AGRESSIVO
6182,SOLTEIRO(A),AGRESSIVO
6183,SOLTEIRO(A),AGRESSIVO
6184,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6185,SOLTEIRO(A),AGRESSIVO
6186,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6187,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6188,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6189,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6190,UNIÃO ESTÁVEL,AGRESSIVO
6191,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6192,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6193,SOLTEIRO(A),AGRESSIVO
6194,SOLTEIRO(A),AGRESSIVO
6195,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6196,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6197,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6198,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6199,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6200,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6201,UNIÃO ESTÁVEL,AGRESSIVO
6202,UNIÃO ESTÁVEL,MODERADO
6203,SOLTEIRO(A),AGRESSIVO
6204,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6205,DIVORCIADO(A),AGRESSIVO
6206,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6207,SOLTEIRO(A),AGRESSIVO
6208,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6209,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6210,SOLTEIRO(A),AGRESSIVO
6211,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6212,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6213,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6214,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6215,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6216,SOLTEIRO(A),AGRESSIVO
6217,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6218,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6219,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6220,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6221,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6222,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6223,SOLTEIRO(A),AGRESSIVO
6224,SOLTEIRO(A),AGRESSIVO
6225,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6226,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6227,CASADO(A) COM BRASILEIRO(A)  NATO(A),CONSERVADOR
6228,SOLTEIRO(A),MODERADO
6229,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6230,DIVORCIADO(A),AGRESSIVO
6231,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6232,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6233,SOLTEIRO(A),AGRESSIVO
6234,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6235,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6236,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6237,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6238,SOLTEIRO(A),AGRESSIVO
6239,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6240,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6241,DIVORCIADO(A),AGRESSIVO
6242,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6243,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6244,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6245,SOLTEIRO(A),AGRESSIVO
6246,UNIÃO ESTÁVEL,AGRESSIVO
6247,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6248,DIVORCIADO(A),MODERADO
6249,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6250,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6251,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6252,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6253,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6254,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6255,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6256,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6257,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6258,UNIÃO ESTÁVEL,AGRESSIVO
6259,SOLTEIRO(A),AGRESSIVO
6260,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6261,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6262,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6263,SOLTEIRO(A),AGRESSIVO
6264,DIVORCIADO(A),AGRESSIVO
6265,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6266,UNIÃO ESTÁVEL,MODERADO
6267,UNIÃO ESTÁVEL,MODERADO
6268,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6269,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6270,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6271,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6272,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6273,SOLTEIRO(A),MODERADO
6274,SOLTEIRO(A),AGRESSIVO
6275,SOLTEIRO(A),MODERADO
6276,SOLTEIRO(A),AGRESSIVO
6277,SOLTEIRO(A),MODERADO
6278,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6279,CASADO(A) COM BRASILEIRO(A)  NATO(A),NÃO INFORMADO
6280,SOLTEIRO(A),AGRESSIVO
6281,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6282,SOLTEIRO(A),AGRESSIVO
6283,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6284,DIVORCIADO(A),MODERADO
6285,DIVORCIADO(A),MODERADO
6286,VIUVO(A),AGRESSIVO
6287,VIUVO(A),MODERADO
6288,UNIÃO ESTÁVEL,AGRESSIVO
6289,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6290,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6291,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6292,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6293,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6294,UNIÃO ESTÁVEL,AGRESSIVO
6295,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6296,SOLTEIRO(A),AGRESSIVO
6297,VIUVO(A),MODERADO
6298,DIVORCIADO(A),AGRESSIVO
6299,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6300,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6301,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6302,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6303,SOLTEIRO(A),MODERADO
6304,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
6305,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6306,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6307,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6308,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6309,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6310,SOLTEIRO(A),MODERADO
6311,SOLTEIRO(A),AGRESSIVO
6312,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6313,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6314,SOLTEIRO(A),AGRESSIVO
6315,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6316,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
6317,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
